,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1
1501,841-18-8232,B,Abuja,Normal,Female,Food and beverages,25632.0,1,1281.6,26913.6,1/5/2019,20:40,Card,25632.0,4.761904762,1281.6,9.2,1169.0,837.0,505.0,173.0,173.0
1502,701-23-5550,B,Abuja,Member,Male,Home and lifestyle,13971.6,4,2794.32,58680.72,3/19/2019,13:40,Epay,55886.4,4.761904762,2794.32,4.9,1170.0,838.0,506.0,174.0,174.0
1503,539-21-7227,B,Abuja,Normal,Female,Sports and travel,18554.4,5,4638.6,97410.6,1/26/2019,17:45,Cash,92772.0,4.761904762,4638.6,4.2,1171.0,839.0,507.0,175.0,175.0
1504,747-58-7183,B,Abuja,Normal,Male,Fashion accessories,20617.2,3,3092.5800000000004,64944.18,2/9/2019,20:31,Epay,61851.6,4.761904762,3092.5800000000004,6.5,1172.0,840.0,508.0,176.0,176.0
1505,582-52-8065,B,Abuja,Normal,Female,Fashion accessories,19551.6,9,8798.22,184762.62,2/22/2019,10:49,Cash,175964.4,4.761904762,8798.22,8.9,1173.0,841.0,509.0,177.0,177.0
1506,210-57-1719,B,Abuja,Normal,Female,Health and beauty,20966.4,9,9434.88,198132.48,2/5/2019,12:34,Cash,188697.6,4.761904762,9434.88,9.7,1174.0,842.0,510.0,178.0,178.0
1507,356-44-8813,B,Abuja,Normal,Male,Home and lifestyle,13492.8,3,2023.9200000000003,42502.32000000001,1/20/2019,13:45,Card,40478.4,4.761904762,2023.9200000000003,7.7,1175.0,843.0,511.0,179.0,179.0
1508,198-66-9832,B,Abuja,Member,Female,Fashion accessories,25934.4,2,2593.44,54462.24,2/4/2019,19:38,Cash,51868.8,4.761904762,2593.44,9.5,1176.0,844.0,512.0,180.0,180.0
1509,174-75-0888,B,Abuja,Normal,Male,Electronic accessories,7768.799999999999,9,3495.96,73415.15999999999,3/14/2019,12:32,Cash,69919.2,4.761904762,3495.96,7.3,1177.0,845.0,513.0,181.0,181.0
1510,134-54-4720,B,Abuja,Normal,Female,Electronic accessories,15271.2,8,6108.48,128278.08000000002,1/30/2019,13:58,Epay,122169.6,4.761904762,6108.48,5.7,1178.0,846.0,514.0,182.0,182.0
1511,514-37-2845,B,Abuja,Normal,Male,Fashion accessories,35730.0,2,3573.0000000000005,75033.0,3/20/2019,13:02,Cash,71460.0,4.761904762,3573.0000000000005,9.0,1179.0,847.0,515.0,183.0,183.0
1512,241-11-2261,B,Abuja,Normal,Female,Fashion accessories,28749.6,7,10062.36,211309.56,1/10/2019,10:33,Card,201247.2,4.761904762,10062.36,5.5,1180.0,848.0,516.0,184.0,184.0
1513,834-83-1826,B,Abuja,Member,Female,Home and lifestyle,29534.4,5,7383.6,155055.6,2/25/2019,17:16,Card,147672.0,4.761904762,7383.6,7.6,1181.0,849.0,517.0,185.0,185.0
1514,343-61-3544,B,Abuja,Member,Male,Sports and travel,9601.2,10,4800.6,100812.6,1/29/2019,11:48,Cash,96012.0,4.761904762,4800.6,8.6,1182.0,850.0,518.0,186.0,186.0
1515,355-34-6244,B,Abuja,Normal,Male,Food and beverages,26060.4,2,2606.04,54726.84,1/13/2019,19:55,Card,52120.8,4.761904762,2606.04,8.1,1183.0,851.0,519.0,187.0,187.0
1516,339-96-8318,B,Abuja,Member,Male,Fashion accessories,29271.6,7,10245.06,215146.26,3/1/2019,19:49,Epay,204901.2,4.761904762,10245.06,6.3,1184.0,852.0,520.0,188.0,188.0
1517,458-61-0011,B,Abuja,Normal,Male,Food and beverages,21708.0,4,4341.6,91173.6,2/20/2019,18:43,Cash,86832.0,4.761904762,4341.6,5.8,1185.0,853.0,521.0,189.0,189.0
1518,207-73-1363,B,Abuja,Normal,Male,Health and beauty,25023.6,2,2502.36,52549.56,3/1/2019,12:15,Epay,50047.2,4.761904762,2502.36,8.1,1186.0,854.0,522.0,190.0,190.0
1519,359-90-3665,B,Abuja,Member,Female,Fashion accessories,6508.799999999999,4,1301.76,27336.960000000003,1/14/2019,18:03,Card,26035.2,4.761904762,1301.76,9.5,1187.0,855.0,523.0,191.0,191.0
1520,375-72-3056,B,Abuja,Normal,Male,Sports and travel,22701.6,3,3405.24,71510.04000000001,1/19/2019,15:58,Epay,68104.8,4.761904762,3405.24,7.0,1188.0,856.0,524.0,192.0,192.0
1521,585-11-6748,B,Abuja,Member,Male,Sports and travel,34848.0,3,5227.2,109771.2,3/15/2019,13:05,Cash,104544.0,4.761904762,5227.2,5.3,1189.0,857.0,525.0,193.0,193.0
1522,470-31-3286,B,Abuja,Normal,Male,Health and beauty,5335.2,3,800.2800000000001,16805.88,3/1/2019,11:30,Card,16005.6,4.761904762,800.2800000000001,8.7,1190.0,858.0,526.0,194.0,194.0
1523,642-30-6693,B,Abuja,Normal,Female,Sports and travel,19623.6,6,5887.079999999999,123628.68,3/17/2019,13:54,Epay,117741.6,4.761904762,5887.079999999999,7.8,1191.0,859.0,527.0,195.0,195.0
1524,830-58-2383,B,Abuja,Normal,Male,Home and lifestyle,11430.0,4,2286.0,48006.0,2/8/2019,15:26,Cash,45720.0,4.761904762,2286.0,8.6,1192.0,860.0,528.0,196.0,196.0
1525,349-97-8902,B,Abuja,Member,Male,Food and beverages,20840.4,2,2084.04,43764.84,1/17/2019,10:37,Epay,41680.8,4.761904762,2084.04,8.9,1193.0,861.0,529.0,197.0,197.0
1526,789-23-8625,B,Abuja,Member,Male,Fashion accessories,33559.2,3,5033.879999999999,105711.48,1/24/2019,11:45,Cash,100677.6,4.761904762,5033.879999999999,7.2,1194.0,862.0,530.0,198.0,198.0
1527,327-40-9673,B,Abuja,Member,Male,Sports and travel,26136.0,6,7840.8,164656.8,1/13/2019,19:51,Cash,156816.0,4.761904762,7840.8,6.9,1195.0,863.0,531.0,199.0,199.0
1528,670-79-6321,B,Abuja,Member,Female,Home and lifestyle,34052.4,7,11918.339999999998,250285.14,1/17/2019,15:27,Card,238366.8,4.761904762,11918.339999999998,4.9,1196.0,864.0,532.0,200.0,200.0
1529,852-62-7105,B,Abuja,Normal,Female,Fashion accessories,29970.0,10,14985.0,314685.0,1/12/2019,11:25,Card,299700.0,4.761904762,14985.0,4.4,1197.0,865.0,533.0,201.0,201.0
1530,598-06-7312,B,Abuja,Member,Male,Fashion accessories,32886.0,1,1644.3,34530.3,2/16/2019,15:42,Cash,32886.0,4.761904762,1644.3,6.8,1198.0,866.0,534.0,202.0,202.0
1531,135-13-8269,B,Abuja,Member,Female,Food and beverages,28396.8,2,2839.68,59633.28,1/26/2019,16:04,Cash,56793.6,4.761904762,2839.68,9.1,1199.0,867.0,535.0,203.0,203.0
1532,628-90-8624,B,Abuja,Member,Male,Health and beauty,29728.8,10,14864.4,312152.4,3/14/2019,14:41,Cash,297288.0,4.761904762,14864.4,5.0,1200.0,868.0,536.0,204.0,204.0
1533,420-04-7590,B,Abuja,Normal,Male,Home and lifestyle,35892.0,3,5383.8,113059.8,3/18/2019,11:29,Epay,107676.0,4.761904762,5383.8,4.7,1201.0,869.0,537.0,205.0,205.0
1534,182-88-2763,B,Abuja,Member,Male,Food and beverages,28767.6,3,4315.139999999999,90617.94,3/20/2019,19:28,Card,86302.8,4.761904762,4315.139999999999,5.0,1202.0,870.0,538.0,206.0,206.0
1535,188-55-0967,B,Abuja,Member,Male,Health and beauty,23929.2,10,11964.6,251256.6,1/15/2019,15:01,Card,239292.00000000003,4.761904762,11964.6,5.0,1203.0,871.0,539.0,207.0,207.0
1536,364-33-8584,B,Abuja,Member,Female,Food and beverages,6346.799999999999,5,1586.6999999999998,33320.700000000004,3/8/2019,15:27,Cash,31734.000000000004,4.761904762,1586.6999999999998,8.5,1204.0,872.0,540.0,208.0,208.0
1537,665-63-9737,B,Abuja,Normal,Male,Fashion accessories,18871.2,3,2830.68,59444.28,2/27/2019,17:36,Epay,56613.6,4.761904762,2830.68,7.5,1205.0,873.0,541.0,209.0,209.0
1538,695-09-5146,B,Abuja,Member,Female,Food and beverages,35564.4,3,5334.66,112027.86,2/23/2019,20:00,Epay,106693.2,4.761904762,5334.66,6.4,1206.0,874.0,542.0,210.0,210.0
1539,794-32-2436,B,Abuja,Member,Male,Electronic accessories,20041.2,2,2004.12,42086.52,3/27/2019,15:08,Epay,40082.4,4.761904762,2004.12,6.0,1207.0,875.0,543.0,211.0,211.0
1540,574-31-8277,B,Abuja,Member,Male,Fashion accessories,12106.8,1,605.34,12712.14,3/20/2019,19:55,Cash,12106.8,4.761904762,605.34,5.6,1208.0,876.0,544.0,212.0,212.0
1541,369-82-2676,B,Abuja,Normal,Male,Electronic accessories,27237.6,5,6809.4,142997.4,1/15/2019,18:22,Epay,136188.0,4.761904762,6809.4,7.8,1209.0,877.0,545.0,213.0,213.0
1542,563-47-4072,B,Abuja,Normal,Female,Health and beauty,20091.6,6,6027.48,126577.08,1/22/2019,11:52,Cash,120549.6,4.761904762,6027.48,9.9,1210.0,878.0,546.0,214.0,214.0
1543,149-15-7606,B,Abuja,Member,Male,Sports and travel,13435.2,9,6045.84,126962.64,3/6/2019,15:31,Epay,120916.8,4.761904762,6045.84,5.1,1211.0,879.0,547.0,215.0,215.0
1544,133-77-3154,B,Abuja,Member,Male,Fashion accessories,21664.8,4,4332.96,90992.16,2/16/2019,18:04,Card,86659.2,4.761904762,4332.96,9.4,1212.0,880.0,548.0,216.0,216.0
1545,322-02-2271,B,Abuja,Normal,Female,Sports and travel,15469.2,3,2320.38,48727.98,2/3/2019,11:46,Cash,46407.6,4.761904762,2320.38,9.3,1213.0,881.0,549.0,217.0,217.0
1546,725-67-2480,B,Abuja,Member,Female,Fashion accessories,21150.0,6,6345.0,133245.0,3/24/2019,18:14,Card,126900.0,4.761904762,6345.0,5.9,1214.0,882.0,550.0,218.0,218.0
1547,779-42-2410,B,Abuja,Member,Male,Food and beverages,20786.4,3,3117.96,65477.15999999999,2/20/2019,13:06,Epay,62359.2,4.761904762,3117.96,7.7,1215.0,883.0,551.0,219.0,219.0
1548,190-14-3147,B,Abuja,Normal,Female,Health and beauty,6469.2,4,1293.84,27170.64,2/23/2019,20:43,Epay,25876.8,4.761904762,1293.84,6.4,1216.0,884.0,552.0,220.0,220.0
1549,679-22-6530,B,Abuja,Normal,Female,Sports and travel,14623.2,2,1462.3200000000002,30708.72,1/17/2019,10:01,Card,29246.4,4.761904762,1462.3200000000002,4.1,1217.0,885.0,553.0,221.0,221.0
1550,642-61-4706,B,Abuja,Member,Male,Food and beverages,33624.0,2,3362.4,70610.4,3/30/2019,16:34,Cash,67248.0,4.761904762,3362.4,5.5,1218.0,886.0,554.0,222.0,222.0
1551,576-31-4774,B,Abuja,Normal,Female,Health and beauty,26427.6,3,3964.14,83246.94,3/2/2019,13:10,Epay,79282.8,4.761904762,3964.14,4.0,1219.0,887.0,555.0,223.0,223.0
1552,242-11-3142,B,Abuja,Member,Male,Fashion accessories,30157.2,2,3015.7200000000003,63330.12,2/24/2019,19:57,Cash,60314.4,4.761904762,3015.7200000000003,4.6,1220.0,888.0,556.0,224.0,224.0
1553,752-23-3760,B,Abuja,Member,Female,Sports and travel,23068.8,7,8074.08,169555.68000000002,2/19/2019,19:29,Card,161481.6,4.761904762,8074.08,7.3,1221.0,889.0,557.0,225.0,225.0
1554,528-87-5606,B,Abuja,Member,Female,Electronic accessories,14212.8,1,710.64,14923.439999999997,2/12/2019,19:43,Cash,14212.8,4.761904762,710.64,6.5,1222.0,890.0,558.0,226.0,226.0
1555,320-85-2052,B,Abuja,Normal,Female,Sports and travel,12531.6,1,626.5799999999999,13158.18,1/14/2019,10:11,Card,12531.6,4.761904762,626.5799999999999,7.0,1223.0,891.0,559.0,227.0,227.0
1556,510-79-0415,B,Abuja,Member,Female,Sports and travel,8308.8,6,2492.64,52345.44,1/24/2019,19:20,Epay,49852.8,4.761904762,2492.64,4.9,1224.0,892.0,560.0,228.0,228.0
1557,241-96-5076,B,Abuja,Member,Female,Home and lifestyle,17676.0,2,1767.6,37119.6,1/8/2019,12:58,Card,35352.0,4.761904762,1767.6,6.4,1225.0,893.0,561.0,229.0,229.0
1558,767-97-4650,B,Abuja,Member,Female,Sports and travel,23338.8,2,2333.88,49011.48,1/8/2019,11:59,Card,46677.6,4.761904762,2333.88,8.0,1226.0,894.0,562.0,230.0,230.0
1559,826-58-8051,B,Abuja,Normal,Male,Home and lifestyle,22388.4,4,4477.679999999999,94031.28,1/6/2019,19:46,Epay,89553.59999999999,4.761904762,4477.679999999999,4.3,1227.0,895.0,563.0,231.0,231.0
1560,176-64-7711,B,Abuja,Normal,Male,Food and beverages,11635.2,3,1745.28,36650.88,3/27/2019,19:11,Card,34905.6,4.761904762,1745.28,4.3,1228.0,896.0,564.0,232.0,232.0
1561,191-29-0321,B,Abuja,Member,Female,Fashion accessories,7117.2,10,3558.6,74730.6,2/27/2019,18:57,Card,71172.0,4.761904762,3558.6,5.0,1229.0,897.0,565.0,233.0,233.0
1562,729-06-2010,B,Abuja,Member,Male,Health and beauty,28969.2,9,13036.14,273758.94,1/6/2019,11:18,Cash,260722.8,4.761904762,13036.14,9.2,1230.0,898.0,566.0,234.0,234.0
1563,640-48-5028,B,Abuja,Member,Female,Home and lifestyle,31820.4,9,14319.18,300702.78,3/2/2019,12:40,Cash,286383.6,4.761904762,14319.18,6.3,1231.0,899.0,567.0,235.0,235.0
1564,186-79-9562,B,Abuja,Normal,Male,Health and beauty,25837.2,7,9043.02,189903.42,3/29/2019,14:06,Cash,180860.4,4.761904762,9043.02,8.9,1232.0,900.0,568.0,236.0,236.0
1565,834-45-5519,B,Abuja,Normal,Female,Electronic accessories,15480.0,4,3096.0,65016.0,1/31/2019,20:48,Epay,61920.0,4.761904762,3096.0,7.6,1233.0,901.0,569.0,237.0,237.0
1566,821-14-9046,B,Abuja,Member,Female,Fashion accessories,6292.8,6,1887.84,39644.64,1/18/2019,15:04,Card,37756.8,4.761904762,1887.84,6.1,1234.0,902.0,570.0,238.0,238.0
1567,418-05-0656,B,Abuja,Normal,Female,Fashion accessories,9201.6,7,3220.56,67631.76,2/2/2019,20:42,Cash,64411.2,4.761904762,3220.56,7.1,1235.0,903.0,571.0,239.0,239.0
1568,776-68-1096,B,Abuja,Normal,Male,Home and lifestyle,15883.2,3,2382.48,50032.08,3/18/2019,13:45,Card,47649.600000000006,4.761904762,2382.48,7.9,1236.0,904.0,572.0,240.0,240.0
1569,434-35-9162,B,Abuja,Member,Male,Food and beverages,8402.4,4,1680.48,35290.079999999994,2/4/2019,18:53,Epay,33609.6,4.761904762,1680.48,7.4,1237.0,905.0,573.0,241.0,241.0
1570,174-64-0215,B,Abuja,Normal,Male,Sports and travel,25106.4,10,12553.2,263617.2,3/5/2019,17:49,Card,251064.0,4.761904762,12553.2,8.9,1238.0,906.0,574.0,242.0,242.0
1571,299-29-0180,B,Abuja,Member,Female,Home and lifestyle,18784.8,7,6574.679999999999,138068.28,3/9/2019,10:54,Cash,131493.6,4.761904762,6574.679999999999,9.3,1239.0,907.0,575.0,243.0,243.0
1572,438-23-1242,B,Abuja,Normal,Male,Electronic accessories,27316.8,7,9560.88,200778.48000000004,1/24/2019,10:38,Epay,191217.6,4.761904762,9560.88,8.9,1240.0,908.0,576.0,244.0,244.0
1573,238-45-6950,B,Abuja,Member,Male,Food and beverages,19339.2,1,966.9600000000002,20306.160000000003,3/1/2019,20:03,Epay,19339.2,4.761904762,966.9600000000002,6.4,1241.0,909.0,577.0,245.0,245.0
1574,197-77-7132,B,Abuja,Member,Male,Electronic accessories,32961.6,8,13184.64,276877.44,1/12/2019,18:22,Epay,263692.8,4.761904762,13184.64,6.0,1242.0,910.0,578.0,246.0,246.0
1575,457-13-1708,B,Abuja,Member,Male,Fashion accessories,23482.800000000003,10,11741.4,246569.4,1/8/2019,19:07,Card,234828.0,4.761904762,11741.4,5.2,1243.0,911.0,579.0,247.0,247.0
1576,487-79-6868,B,Abuja,Member,Female,Home and lifestyle,4424.4,9,1990.98,41810.58,3/26/2019,19:28,Card,39819.6,4.761904762,1990.98,8.0,1244.0,912.0,580.0,248.0,248.0
1577,210-30-7976,B,Abuja,Member,Female,Fashion accessories,8035.2,4,1607.0399999999995,33747.84,3/14/2019,11:16,Epay,32140.8,4.761904762,1607.0399999999995,4.1,1245.0,913.0,581.0,249.0,249.0
1578,775-72-1988,B,Abuja,Normal,Male,Home and lifestyle,26380.8,5,6595.2,138499.2,1/24/2019,15:05,Epay,131904.0,4.761904762,6595.2,8.4,1246.0,914.0,582.0,250.0,250.0
1579,785-96-0615,B,Abuja,Member,Female,Electronic accessories,12866.4,8,5146.56,108077.76,2/17/2019,15:28,Epay,102931.2,4.761904762,5146.56,4.9,1247.0,915.0,583.0,251.0,251.0
1580,842-40-8179,B,Abuja,Member,Female,Food and beverages,27792.0,10,13896.0,291816.0,2/11/2019,10:38,Card,277920.0,4.761904762,13896.0,5.6,1248.0,916.0,584.0,252.0,252.0
1581,525-09-8450,B,Abuja,Normal,Male,Electronic accessories,25966.8,10,12983.4,272651.4,1/31/2019,15:12,Card,259668.0,4.761904762,12983.4,4.2,1249.0,917.0,585.0,253.0,253.0
1582,593-14-4239,B,Abuja,Normal,Female,Home and lifestyle,34365.6,8,13746.24,288671.04,3/5/2019,19:40,Epay,274924.8,4.761904762,13746.24,4.7,1250.0,918.0,586.0,254.0,254.0
1583,388-76-2555,B,Abuja,Normal,Male,Sports and travel,4928.4,6,1478.52,31048.92000000001,2/13/2019,13:59,Cash,29570.4,4.761904762,1478.52,6.3,1251.0,919.0,587.0,255.0,255.0
1584,711-31-1234,B,Abuja,Normal,Female,Electronic accessories,34430.4,4,6886.08,144607.68000000002,3/16/2019,18:51,Cash,137721.6,4.761904762,6886.08,7.9,1252.0,920.0,588.0,256.0,256.0
1585,707-32-7409,B,Abuja,Member,Female,Sports and travel,34394.4,4,6878.88,144456.48,2/26/2019,11:58,Epay,137577.6,4.761904762,6878.88,4.5,1253.0,921.0,589.0,257.0,257.0
1586,120-54-2248,B,Abuja,Normal,Female,Food and beverages,10389.6,5,2597.4,54545.4,1/22/2019,18:08,Card,51948.00000000001,4.761904762,2597.4,8.0,1254.0,922.0,590.0,258.0,258.0
1587,875-31-8302,B,Abuja,Normal,Male,Sports and travel,33616.8,1,1680.84,35297.64,1/3/2019,13:07,Cash,33616.8,4.761904762,1680.84,9.6,1255.0,923.0,591.0,259.0,259.0
1588,457-94-0464,B,Abuja,Member,Male,Electronic accessories,31633.2,9,14234.94,298933.74,1/31/2019,20:32,Epay,284698.8,4.761904762,14234.94,5.6,1256.0,924.0,592.0,260.0,260.0
1589,744-16-7898,B,Abuja,Normal,Female,Home and lifestyle,35053.200000000004,10,17526.600000000002,368058.6,1/15/2019,13:48,Card,350532.0,4.761904762,17526.600000000002,4.9,1257.0,925.0,593.0,261.0,261.0
1590,605-83-1050,B,Abuja,Normal,Male,Fashion accessories,9784.8,2,978.48,20548.08,3/15/2019,16:26,Epay,19569.6,4.761904762,978.48,4.3,1258.0,926.0,594.0,262.0,262.0
1591,359-94-5395,B,Abuja,Normal,Male,Health and beauty,33400.8,1,1670.0399999999995,35070.84,3/15/2019,10:50,Card,33400.8,4.761904762,1670.0399999999995,9.8,1259.0,927.0,595.0,263.0,263.0
1592,751-15-6198,B,Abuja,Normal,Male,Sports and travel,8283.6,6,2485.08,52186.68,1/12/2019,16:45,Epay,49701.6,4.761904762,2485.08,7.9,1260.0,928.0,596.0,264.0,264.0
1593,831-81-6575,B,Abuja,Member,Female,Electronic accessories,27212.4,9,12245.580000000002,257157.18,2/23/2019,11:12,Cash,244911.6,4.761904762,12245.580000000002,8.0,1261.0,929.0,597.0,265.0,265.0
1594,559-61-5987,B,Abuja,Normal,Female,Health and beauty,6390.0,1,319.5,6709.5,1/14/2019,10:38,Cash,6390.0,4.761904762,319.5,8.6,1262.0,930.0,598.0,266.0,266.0
1595,565-91-4567,B,Abuja,Normal,Male,Health and beauty,3870.0,8,1548.0,32508.0,3/15/2019,14:38,Epay,30960.0,4.761904762,1548.0,6.2,1263.0,931.0,599.0,267.0,267.0
1596,499-27-7781,B,Abuja,Normal,Female,Food and beverages,19155.6,8,7662.240000000001,160907.04,3/14/2019,16:45,Epay,153244.8,4.761904762,7662.240000000001,5.0,1264.0,932.0,600.0,268.0,268.0
1597,869-11-3082,B,Abuja,Member,Male,Health and beauty,34617.6,4,6923.52,145393.91999999998,1/27/2019,20:03,Card,138470.4,4.761904762,6923.52,8.4,1265.0,933.0,601.0,269.0,269.0
1598,190-59-3964,B,Abuja,Member,Male,Food and beverages,16977.6,5,4244.4,89132.4,2/3/2019,14:35,Card,84888.0,4.761904762,4244.4,6.0,1266.0,934.0,602.0,270.0,270.0
1599,366-43-6862,B,Abuja,Normal,Male,Electronic accessories,19040.4,4,3808.08,79969.68000000001,3/25/2019,16:32,Epay,76161.6,4.761904762,3808.08,6.7,1267.0,935.0,603.0,271.0,271.0
1600,109-86-4363,B,Abuja,Member,Female,Sports and travel,21628.8,7,7570.080000000001,158971.68000000002,2/14/2019,11:36,Card,151401.6,4.761904762,7570.080000000001,4.5,1268.0,936.0,604.0,272.0,272.0
1601,222-42-0244,B,Abuja,Member,Female,Health and beauty,25959.6,9,11681.82,245318.22,1/28/2019,13:53,Card,233636.4,4.761904762,11681.82,7.7,1269.0,937.0,605.0,273.0,273.0
1602,636-17-0325,B,Abuja,Normal,Male,Health and beauty,22525.2,4,4505.04,94605.84,2/25/2019,18:37,Cash,90100.8,4.761904762,4505.04,9.5,1270.0,938.0,606.0,274.0,274.0
1603,343-75-9322,B,Abuja,Member,Female,Sports and travel,4266.0,8,1706.4,35834.4,1/9/2019,16:34,Cash,34128.0,4.761904762,1706.4,4.1,1271.0,939.0,607.0,275.0,275.0
1604,427-45-9297,B,Abuja,Member,Female,Home and lifestyle,14662.8,7,5131.98,107771.58,3/12/2019,11:01,Epay,102639.6,4.761904762,5131.98,5.4,1272.0,940.0,608.0,276.0,276.0
1605,670-71-7306,B,Abuja,Normal,Male,Sports and travel,16066.8,6,4820.04,101220.84,1/2/2019,20:08,Card,96400.8,4.761904762,4820.04,5.1,1273.0,941.0,609.0,277.0,277.0
1606,291-59-1384,B,Abuja,Normal,Male,Electronic accessories,21708.0,1,1085.4,22793.4,2/28/2019,17:38,Cash,21708.0,4.761904762,1085.4,6.0,1274.0,942.0,610.0,278.0,278.0
1607,866-70-2814,B,Abuja,Normal,Female,Electronic accessories,19004.4,10,9502.2,199546.2,2/25/2019,11:58,Epay,190044.0,4.761904762,9502.2,10.0,1275.0,943.0,611.0,279.0,279.0
1608,895-03-6665,B,Abuja,Normal,Female,Fashion accessories,13143.6,9,5914.62,124207.02,2/16/2019,10:52,Cash,118292.4,4.761904762,5914.62,4.2,1276.0,944.0,612.0,280.0,280.0
1609,770-42-8960,B,Abuja,Normal,Male,Food and beverages,7603.200000000001,8,3041.28,63866.88,1/1/2019,19:31,Cash,60825.600000000006,4.761904762,3041.28,6.3,1277.0,945.0,613.0,281.0,281.0
1610,234-36-2483,B,Abuja,Normal,Male,Health and beauty,20732.4,6,6219.72,130614.11999999998,2/15/2019,13:51,Cash,124394.4,4.761904762,6219.72,5.1,1278.0,946.0,614.0,282.0,282.0
1611,152-03-4217,B,Abuja,Normal,Female,Home and lifestyle,4060.8,9,1827.36,38374.56,3/17/2019,11:55,Card,36547.2,4.761904762,1827.36,4.3,1279.0,947.0,615.0,283.0,283.0
1612,533-66-5566,B,Abuja,Normal,Female,Home and lifestyle,18385.2,7,6434.820000000001,135131.22,1/12/2019,11:42,Cash,128696.4,4.761904762,6434.820000000001,7.0,1280.0,948.0,616.0,284.0,284.0
1613,361-59-0574,B,Abuja,Member,Male,Sports and travel,32590.8,8,13036.319999999998,273762.72,3/15/2019,14:48,Card,260726.4,4.761904762,13036.319999999998,6.5,1281.0,949.0,617.0,285.0,285.0
1614,544-55-9589,B,Abuja,Member,Female,Electronic accessories,7714.8,10,3857.4,81005.4,1/28/2019,11:51,Cash,77148.0,4.761904762,3857.4,6.2,1282.0,950.0,618.0,286.0,286.0
1615,608-05-3804,B,Abuja,Member,Male,Electronic accessories,14310.0,1,715.5,15025.499999999998,2/25/2019,20:19,Cash,14310.0,4.761904762,715.5,6.1,1283.0,951.0,619.0,287.0,287.0
1616,761-49-0439,B,Abuja,Member,Female,Electronic accessories,4356.0,8,1742.4,36590.4,1/19/2019,10:17,Epay,34848.0,4.761904762,1742.4,8.6,1284.0,952.0,620.0,288.0,288.0
1617,490-95-0021,B,Abuja,Member,Female,Food and beverages,11955.6,10,5977.8,125533.8,1/8/2019,14:25,Epay,119556.0,4.761904762,5977.8,6.0,1285.0,953.0,621.0,289.0,289.0
1618,311-13-6971,B,Abuja,Member,Male,Sports and travel,11516.4,10,5758.2,120922.2,2/20/2019,15:18,Card,115164.0,4.761904762,5758.2,9.9,1286.0,954.0,622.0,290.0,290.0
1619,114-35-5271,B,Abuja,Normal,Female,Electronic accessories,20847.6,8,8339.04,175119.84,2/7/2019,15:06,Cash,166780.8,4.761904762,8339.04,8.1,1287.0,955.0,623.0,291.0,291.0
1620,715-20-1673,B,Abuja,Normal,Male,Electronic accessories,10216.8,5,2554.2,53638.2,3/6/2019,20:57,Cash,51084.0,4.761904762,2554.2,9.4,1288.0,956.0,624.0,292.0,292.0
1621,811-35-1094,B,Abuja,Member,Male,Electronic accessories,18162.0,6,5448.6,114420.6,2/6/2019,15:16,Card,108972.0,4.761904762,5448.6,8.9,1289.0,957.0,625.0,293.0,293.0
1622,699-88-1972,B,Abuja,Normal,Male,Health and beauty,35697.6,8,14279.04,299859.84,1/28/2019,17:47,Card,285580.8,4.761904762,14279.04,4.2,1290.0,958.0,626.0,294.0,294.0
1623,509-10-0516,B,Abuja,Normal,Male,Home and lifestyle,16549.2,4,3309.84,69506.64,2/9/2019,12:02,Epay,66196.8,4.761904762,3309.84,5.1,1291.0,959.0,627.0,295.0,295.0
1624,851-98-3555,B,Abuja,Normal,Female,Health and beauty,29836.8,5,7459.2,156643.2,3/24/2019,14:08,Card,149184.0,4.761904762,7459.2,6.6,1292.0,960.0,628.0,296.0,296.0
1625,624-01-8356,B,Abuja,Normal,Female,Home and lifestyle,17643.6,10,8821.8,185257.8,1/27/2019,10:44,Card,176436.0,4.761904762,8821.8,4.2,1293.0,961.0,629.0,297.0,297.0
1626,313-66-9943,B,Abuja,Member,Female,Food and beverages,10494.0,3,1574.1,33056.1,3/27/2019,20:29,Card,31482.0,4.761904762,1574.1,7.3,1294.0,962.0,630.0,298.0,298.0
1627,777-67-2495,B,Abuja,Normal,Male,Home and lifestyle,24829.2,3,3724.38,78211.98000000001,2/22/2019,11:26,Epay,74487.6,4.761904762,3724.38,8.7,1295.0,963.0,631.0,299.0,299.0
1628,636-98-3364,B,Abuja,Member,Female,Electronic accessories,9453.6,3,1418.04,29778.84,3/2/2019,12:36,Epay,28360.8,4.761904762,1418.04,6.3,1296.0,964.0,632.0,300.0,300.0
